time_s,target_hz,actual_hz,torque_nm,power_w
4.6,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
4.7,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
4.8,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
4.9,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
5.0,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
5.1,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
5.2,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
5.3,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
5.4,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
5.5,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
5.6,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
5.7,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
5.8,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
5.9,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
6.0,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
6.1,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
6.2,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
6.3,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
6.4,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
6.5,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
6.6,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
6.7,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
6.8,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
6.9,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
7.0,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
7.1,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
7.2,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
7.3,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
7.4,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
7.5,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
7.6,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
7.7,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
7.8,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
7.9,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
8.0,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
8.1,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
8.2,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
8.3,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
8.4,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
8.5,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
8.6,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
8.7,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
8.8,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
8.9,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
9.0,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
9.1,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
9.2,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
9.3,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
9.4,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
9.5,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
9.6,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
9.7,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
9.8,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
9.9,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
10.0,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
10.1,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
10.2,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
10.3,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
10.4,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
10.5,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
10.6,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
10.7,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
10.8,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
10.9,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
11.0,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
11.1,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
11.2,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
11.3,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
11.4,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
11.5,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
11.6,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
11.7,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
11.8,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
11.9,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
12.0,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
12.1,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
12.2,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
12.3,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
12.4,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
12.5,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
12.6,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
12.7,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
12.8,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
12.9,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
13.0,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
13.1,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
13.2,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
13.3,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
13.4,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
13.5,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
13.6,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
13.7,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
13.8,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
13.9,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
14.0,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
14.1,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
14.2,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
14.3,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
14.4,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
14.5,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
14.6,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
14.7,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
14.8,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
14.9,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
15.0,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
15.1,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
15.2,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
15.3,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
15.4,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
15.5,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
15.6,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
15.7,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
15.8,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
15.9,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
16.0,50.76875,50.768750002232714,0.0504659542743539,8.049053854078034
16.1,50.76840339899063,50.76840221488523,0.0404659376262054,6.454059665063176
16.2,50.76624183654785,50.766239716611786,0.01565590580123492,2.4969110335054943
16.3,50.76112984418869,50.76112732225964,-0.017059076184260853,-2.7204242650804873
16.4,50.75257568359375,50.75257320661638,-0.051820261158749395,-8.262425115275406
16.5,50.74062405824661,50.74062198377566,-0.08383358307853356,-13.363606765506542
16.6,50.72574882507324,50.72574742125625,-0.1093698867987892,-17.429145289076743
16.7,50.70874570608139,50.70874515165694,-0.12576503547237883,-20.03515256537046
16.8,50.690625,50.69062538430385,-0.13142001760925975,-20.928545325743134
16.9,50.67250429391861,50.672505616875206,-0.12580105299250133,-20.02656794860164
17.0,50.655501174926755,50.655503347057554,-0.10943970015667018,-17.41611975691594
17.1,50.640625941753385,50.6406287841703,-0.08393296230302626,-13.35308192183871
17.2,50.62867431640625,50.62867756081384,-0.05194339437853432,-8.261840048180455
17.3,50.62012015581131,50.62012344450898,-0.017199209726916534,-2.7351526211216037
17.4,50.615008163452146,50.61501104933193,0.015505613478652775,2.4655746855928022
17.5,50.612846601009366,50.61284854755444,0.04031122555540773,6.409684531834231
17.6,50.6125,50.612500381287504,0.050291798452942515,7.996590049061463
17.7,50.6125,50.61250000441332,0.05031050925485237,7.999565079210285
17.8,50.6125,50.61250000187378,0.05031063532766544,7.999585124872587
17.9,50.6125,50.612500001856475,0.05031063617714001,7.999585259939586
18.0,50.6125,50.61250000185623,0.050310636182863744,7.999585260849643
18.1,50.6125,50.61250000185623,0.05031063618290232,7.999585260855777
18.2,50.6125,50.61250000185623,0.05031063618290254,7.999585260855812
18.3,50.6125,50.61250000185623,0.05031063618290254,7.999585260855812
18.4,50.6125,50.61250000185623,0.05031063618290254,7.999585260855812
18.5,50.6125,50.61250000185623,0.05031063618290254,7.999585260855812
18.6,50.6125,50.61250000185623,0.05031063618290254,7.999585260855812
18.7,50.6125,50.61250000185623,0.05031063618290254,7.999585260855812
18.8,50.6125,50.61250000185623,0.05031063618290254,7.999585260855812
18.9,50.6125,50.61250000185623,0.05031063618290254,7.999585260855812
19.0,50.6125,50.61250000185623,0.05031063618290254,7.999585260855812
19.1,50.6125,50.61250000185623,0.05031063618290254,7.999585260855812
19.2,50.6125,50.61250000185623,0.05031063618290254,7.999585260855812
19.3,50.6125,50.61250000185623,0.05031063618290254,7.999585260855812
19.4,50.6125,50.61250000185623,0.05031063618290254,7.999585260855812
19.5,50.6125,50.61250000185623,0.05031063618290254,7.999585260855812
19.6,50.6125,50.61250000185623,0.05031063618290254,7.999585260855812
19.7,50.6125,50.61250000185623,0.05031063618290254,7.999585260855812
19.8,50.6125,50.61250000185623,0.05031063618290254,7.999585260855812
19.9,50.6125,50.61250000185623,0.05031063618290254,7.999585260855812
20.0,50.6125,50.61250000185623,0.05031063618290254,7.999585260855812
20.1,50.6125,50.61250000185623,0.05031063618290254,7.999585260855812
20.2,50.6125,50.61250000185623,0.05031063618290254,7.999585260855812
20.3,50.6125,50.61250000185623,0.05031063618290254,7.999585260855812
20.4,50.6125,50.61250000185623,0.05031063618290254,7.999585260855812
20.5,50.6125,50.61250000185623,0.05031063618290254,7.999585260855812
20.6,50.6125,50.61250000185623,0.05031063618290254,7.999585260855812
20.7,50.6125,50.61250000185623,0.05031063618290254,7.999585260855812
20.8,50.6125,50.61250000185623,0.05031063618290254,7.999585260855812
20.9,50.6125,50.61250000185623,0.05031063618290254,7.999585260855812
21.0,50.6125,50.61250000185623,0.05031063618290254,7.999585260855812
21.1,50.6125,50.61250000185623,0.05031063618290254,7.999585260855812
21.2,50.6125,50.61250000185623,0.05031063618290254,7.999585260855812
21.3,50.6125,50.61250000185623,0.05031063618290254,7.999585260855812
21.4,50.6125,50.61250000185623,0.05031063618290254,7.999585260855812
21.5,50.6125,50.61250000185623,0.05031063618290254,7.999585260855812
21.6,50.6125,50.61250000185623,0.05031063618290254,7.999585260855812
21.7,50.6125,50.61250000185623,0.05031063618290254,7.999585260855812
21.8,50.6125,50.61250000185623,0.05031063618290254,7.999585260855812
21.9,50.6125,50.61250000185623,0.05031063618290254,7.999585260855812
22.0,50.6125,50.61250000185623,0.05031063618290254,7.999585260855812
22.1,50.6125,50.61250000185623,0.05031063618290254,7.999585260855812
22.2,50.6125,50.61250000185623,0.05031063618290254,7.999585260855812
22.3,50.6125,50.61250000185623,0.05031063618290254,7.999585260855812
22.4,50.6125,50.61250000185623,0.05031063618290254,7.999585260855812
22.5,50.6125,50.61250000185623,0.05031063618290254,7.999585260855812
22.6,50.6125,50.61250000185623,0.05031063618290254,7.999585260855812
22.7,50.6125,50.61250000185623,0.05031063618290254,7.999585260855812
22.8,50.6125,50.61250000185623,0.05031063618290254,7.999585260855812
22.9,50.6125,50.61250000185623,0.05031063618290254,7.999585260855812
23.0,50.6125,50.61250000185623,0.05031063618290254,7.999585260855812
23.1,50.6125,50.61250000185623,0.05031063618290254,7.999585260855812
23.2,50.6125,50.61250000185623,0.05031063618290254,7.999585260855812
23.3,50.6125,50.61250000185623,0.05031063618290254,7.999585260855812
23.4,50.6125,50.61250000185623,0.05031063618290254,7.999585260855812
23.5,50.6125,50.61250000185623,0.05031063618290254,7.999585260855812
23.6,50.6125,50.61250000185623,0.05031063618290254,7.999585260855812
23.7,50.6125,50.61250000185623,0.05031063618290254,7.999585260855812
23.8,50.6125,50.61250000185623,0.05031063618290254,7.999585260855812
23.9,50.6125,50.61250000185623,0.05031063618290254,7.999585260855812
24.0,50.6125,50.61250000185623,0.05031063618290254,7.999585260855812
24.1,50.612846601009366,50.612847789203286,0.06031065283105103,9.589692385623776
24.2,50.615008163452146,50.61501028747632,0.08512068465602153,13.535188558529144
24.3,50.62012015581131,50.62012268182809,0.1178356666415173,18.739147480466638
24.4,50.62867431640625,50.62867679747094,0.1525968516160058,24.271243263608724
24.5,50.640625941753385,50.64062802031128,0.18461017353578998,29.370043258389764
24.6,50.655501174926755,50.655502582830216,0.2101464772560456,33.442490740830685
24.7,50.67250429391861,50.67250485242913,0.22654162592963525,36.06369810508636
24.8,50.690625,50.69062461978183,0.2321966080665162,36.977145883211186
24.9,50.70874570608139,50.708744387210054,0.22657764344975775,36.0952276515729
25.0,50.72574882507324,50.72574665702729,0.21021629061392663,33.49999093243707
25.1,50.74062405824661,50.74062121991414,0.1847095527602827,29.443877991580006
25.2,50.75257568359375,50.752572443270175,0.15271998483579075,24.350271324712295
25.3,50.76112984418869,50.761126559574635,0.11797580018417297,18.813693146364017
25.4,50.76624183654785,50.766238954751245,0.08527097697860367,13.599598947741782
25.5,50.76840339899063,50.768401456528295,0.0604653649018487,9.643840963771016
25.6,50.76875,50.768749622794815,0.05048479200431393,8.052058312590374
25.7,50.76875,50.76874999966855,0.05046608120240407,8.049074098026852
25.8,50.76875,50.768750002207675,0.050465955129591,8.049053990479875
25.9,50.76875,50.76875000222458,0.05046595428011643,8.049053854995837
26.0,50.76875,50.76875000222459,0.050465954274392696,8.049053854082933
26.1,50.76875,50.76875000222459,0.05046595427435412,8.049053854076782
26.2,50.76875,50.76875000222459,0.0504659542743539,8.049053854076746
26.3,50.76875,50.76875000222459,0.0504659542743539,8.049053854076746
26.4,50.76875,50.76875000222459,0.0504659542743539,8.049053854076746
26.5,50.76875,50.76875000222459,0.0504659542743539,8.049053854076746
26.6,50.76875,50.76875000222459,0.0504659542743539,8.049053854076746
26.7,50.76875,50.76875000222459,0.0504659542743539,8.049053854076746
26.8,50.76875,50.76875000222459,0.0504659542743539,8.049053854076746
26.9,50.76875,50.76875000222459,0.0504659542743539,8.049053854076746
27.0,50.76875,50.76875000222459,0.0504659542743539,8.049053854076746
27.1,50.76875,50.76875000222459,0.0504659542743539,8.049053854076746
27.2,50.76875,50.76875000222459,0.0504659542743539,8.049053854076746
27.3,50.76875,50.76875000222459,0.0504659542743539,8.049053854076746
27.4,50.76875,50.76875000222459,0.0504659542743539,8.049053854076746
27.5,50.76875,50.76875000222459,0.0504659542743539,8.049053854076746
27.6,50.76875,50.76875000222459,0.0504659542743539,8.049053854076746
27.7,50.76875,50.76875000222459,0.0504659542743539,8.049053854076746
27.8,50.76875,50.76875000222459,0.0504659542743539,8.049053854076746
27.9,50.76875,50.76875000222459,0.0504659542743539,8.049053854076746
28.0,50.76875,50.76875000222459,0.0504659542743539,8.049053854076746
28.1,50.76875,50.76875000222459,0.0504659542743539,8.049053854076746
28.2,50.76875,50.76875000222459,0.0504659542743539,8.049053854076746
28.3,50.76875,50.76875000222459,0.0504659542743539,8.049053854076746
28.4,50.76875,50.76875000222459,0.0504659542743539,8.049053854076746
28.5,50.76875,50.76875000222459,0.0504659542743539,8.049053854076746
28.6,50.76875,50.76875000222459,0.0504659542743539,8.049053854076746
28.7,50.76875,50.76875000222459,0.0504659542743539,8.049053854076746
28.8,50.76875,50.76875000222459,0.0504659542743539,8.049053854076746
28.9,50.76875,50.76875000222459,0.0504659542743539,8.049053854076746
29.0,50.76875,50.76875000222459,0.0504659542743539,8.049053854076746
29.1,50.76875,50.76875000222459,0.0504659542743539,8.049053854076746
29.2,50.76875,50.76875000222459,0.0504659542743539,8.049053854076746
29.3,50.76875,50.76875000222459,0.0504659542743539,8.049053854076746
29.4,50.76875,50.76875000222459,0.0504659542743539,8.049053854076746
29.5,50.76875,50.76875000222459,0.0504659542743539,8.049053854076746
29.6,50.76875,50.76875000222459,0.0504659542743539,8.049053854076746
29.7,50.76875,50.76875000222459,0.0504659542743539,8.049053854076746
29.8,50.76875,50.76875000222459,0.0504659542743539,8.049053854076746
29.9,50.76875,50.76875000222459,0.0504659542743539,8.049053854076746
30.0,50.76875,50.76875000222459,0.0504659542743539,8.049053854076746
30.1,50.76875,50.76875000222459,0.0504659542743539,8.049053854076746
30.2,50.76875,50.76875000222459,0.0504659542743539,8.049053854076746
30.3,50.76875,50.76875000222459,0.0504659542743539,8.049053854076746
30.4,50.76875,50.76875000222459,0.0504659542743539,8.049053854076746
30.5,50.76875,50.76875000222459,0.0504659542743539,8.049053854076746
30.6,50.76875,50.76875000222459,0.0504659542743539,8.049053854076746
30.7,50.76875,50.76875000222459,0.0504659542743539,8.049053854076746
30.8,50.76875,50.76875000222459,0.0504659542743539,8.049053854076746
30.9,50.76875,50.76875000222459,0.0504659542743539,8.049053854076746
31.0,50.76875,50.76875000222459,0.0504659542743539,8.049053854076746
31.1,50.76875,50.76875000222459,0.0504659542743539,8.049053854076746
31.2,50.76875,50.76875000222459,0.0504659542743539,8.049053854076746
31.3,50.76875,50.76875000222459,0.0504659542743539,8.049053854076746
31.4,50.76875,50.76875000222459,0.0504659542743539,8.049053854076746
31.5,50.76875,50.76875000222459,0.0504659542743539,8.049053854076746
31.6,50.76875,50.76875000222459,0.0504659542743539,8.049053854076746
31.7,50.76875,50.76875000222459,0.0504659542743539,8.049053854076746
31.8,50.76875,50.76875000222459,0.0504659542743539,8.049053854076746
31.9,50.76875,50.76875000222459,0.0504659542743539,8.049053854076746
32.0,50.76875,50.76875000222459,0.0504659542743539,8.049053854076746
32.1,50.76805679798126,50.76805442753537,0.030465920705679297,4.85908728476579
32.2,50.7637336730957,50.76372943098303,-0.01915414266077204,-3.0546827406813843
32.3,50.75350968837738,50.75350464228019,-0.08458410669580645,-13.486668300870843
32.4,50.7364013671875,50.73639641099253,-0.1541064765777645,-24.563507526864093
32.5,50.71249811649322,50.712493965309946,-0.21813312035279983,-34.752532138252214
32.6,50.68274765014648,50.682744840269834,-0.26920572771468854,-42.864157852215385
32.7,50.64874141216278,50.64874030107533,-0.30199602525539626,-48.052916101656585
32.8,50.6125,50.61250076636405,-0.31330598926829495,-49.81686183881876
32.9,50.576258587837216,50.576261231509676,-0.3020680601687738,-47.99559732169344
33.0,50.54225234985351,50.54225669187397,-0.2693453544655076,-42.76751252488337
33.1,50.51250188350677,50.51250756609972,-0.2183318787587852,-34.64702529332094
33.2,50.4885986328125,50.488605119389476,-0.1543527430323389,-24.482603369581426
33.3,50.47149031162262,50.47149688678042,-0.08486437375354813,-13.45617010848245
33.4,50.461266326904294,50.461272096427,-0.019454727368489626,-3.084133839111504
33.5,50.456943202018735,50.45694709287481,0.030156496659187515,4.780262324496302
33.6,50.45625,50.45625076034526,0.050117642249801905,7.9442971601993895
33.7,50.45625,50.45625000658957,0.05015506423265822,7.950228911703935
33.8,50.45625,50.456250001510625,0.05015531638095726,7.950268879683036
33.9,50.45625,50.45625000147629,0.05015531807992602,7.950269148986236
34.0,50.45625,50.456250001475986,0.05015531809137363,7.950269150800782
34.1,50.45625,50.456250001475986,0.05015531809145077,7.95026915081301
34.2,50.45625,50.456250001475986,0.05015531809145125,7.950269150813085
34.3,50.45625,50.456250001475986,0.05015531809145125,7.950269150813085
34.4,50.45625,50.456250001475986,0.05015531809145125,7.950269150813085
34.5,50.45625,50.456250001475986,0.05015531809145125,7.950269150813085
34.6,50.45625,50.456250001475986,0.05015531809145125,7.950269150813085
34.7,50.45625,50.456250001475986,0.05015531809145125,7.950269150813085
34.8,50.45625,50.456250001475986,0.05015531809145125,7.950269150813085
34.9,50.45625,50.456250001475986,0.05015531809145125,7.950269150813085
35.0,50.45625,50.456250001475986,0.05015531809145125,7.950269150813085
35.1,50.45625,50.456250001475986,0.05015531809145125,7.950269150813085
35.2,50.45625,50.456250001475986,0.05015531809145125,7.950269150813085
35.3,50.45625,50.456250001475986,0.05015531809145125,7.950269150813085
35.4,50.45625,50.456250001475986,0.05015531809145125,7.950269150813085
35.5,50.45625,50.456250001475986,0.05015531809145125,7.950269150813085
35.6,50.45625,50.456250001475986,0.05015531809145125,7.950269150813085
35.7,50.45625,50.456250001475986,0.05015531809145125,7.950269150813085
35.8,50.45625,50.456250001475986,0.05015531809145125,7.950269150813085
35.9,50.45625,50.456250001475986,0.05015531809145125,7.950269150813085
36.0,50.45625,50.456250001475986,0.05015531809145125,7.950269150813085
36.1,50.45625,50.456250001475986,0.05015531809145125,7.950269150813085
36.2,50.45625,50.456250001475986,0.05015531809145125,7.950269150813085
36.3,50.45625,50.456250001475986,0.05015531809145125,7.950269150813085
36.4,50.45625,50.456250001475986,0.05015531809145125,7.950269150813085
36.5,50.45625,50.456250001475986,0.05015531809145125,7.950269150813085
36.6,50.45625,50.456250001475986,0.05015531809145125,7.950269150813085
36.7,50.45625,50.456250001475986,0.05015531809145125,7.950269150813085
36.8,50.45625,50.456250001475986,0.05015531809145125,7.950269150813085
36.9,50.45625,50.456250001475986,0.05015531809145125,7.950269150813085
37.0,50.45625,50.456250001475986,0.05015531809145125,7.950269150813085
37.1,50.45625,50.456250001475986,0.05015531809145125,7.950269150813085
37.2,50.45625,50.456250001475986,0.05015531809145125,7.950269150813085
37.3,50.45625,50.456250001475986,0.05015531809145125,7.950269150813085
37.4,50.45625,50.456250001475986,0.05015531809145125,7.950269150813085
37.5,50.45625,50.456250001475986,0.05015531809145125,7.950269150813085
37.6,50.45625,50.456250001475986,0.05015531809145125,7.950269150813085
37.7,50.45625,50.456250001475986,0.05015531809145125,7.950269150813085
37.8,50.45625,50.456250001475986,0.05015531809145125,7.950269150813085
37.9,50.45625,50.456250001475986,0.05015531809145125,7.950269150813085
38.0,50.45625,50.456250001475986,0.05015531809145125,7.950269150813085
38.1,50.45625,50.456250001475986,0.05015531809145125,7.950269150813085
38.2,50.45625,50.456250001475986,0.05015531809145125,7.950269150813085
38.3,50.45625,50.456250001475986,0.05015531809145125,7.950269150813085
38.4,50.45625,50.456250001475986,0.05015531809145125,7.950269150813085
38.5,50.45625,50.456250001475986,0.05015531809145125,7.950269150813085
38.6,50.45625,50.456250001475986,0.05015531809145125,7.950269150813085
38.7,50.45625,50.456250001475986,0.05015531809145125,7.950269150813085
38.8,50.45625,50.456250001475986,0.05015531809145125,7.950269150813085
38.9,50.45625,50.456250001475986,0.05015531809145125,7.950269150813085
39.0,50.45625,50.456250001475986,0.05015531809145125,7.950269150813085
39.1,50.45625,50.456250001475986,0.05015531809145125,7.950269150813085
39.2,50.45625,50.456250001475986,0.05015531809145125,7.950269150813085
39.3,50.45625,50.456250001475986,0.05015531809145125,7.950269150813085
39.4,50.45625,50.456250001475986,0.05015531809145125,7.950269150813085
39.5,50.45625,50.456250001475986,0.05015531809145125,7.950269150813085
39.6,50.45625,50.456250001475986,0.05015531809145125,7.950269150813085
39.7,50.45625,50.456250001475986,0.05015531809145125,7.950269150813085
39.8,50.45625,50.456250001475986,0.05015531809145125,7.950269150813085
39.9,50.45625,50.456250001475986,0.05015531809145125,7.950269150813085
40.0,50.45625,50.456250001475986,0.05015531809145125,7.950269150813085
40.1,50.456943202018735,50.456945576164806,0.07015535166012583,11.120687462870047
40.2,50.461266326904294,50.46127057271681,0.11977541502657721,18.98784765398639
