phase_rad,time_s,ac_acceleration_m_s2,second_harmonic_m_s2
0.0,0.0,-2.0036515250970062e-12,-1.978053552723773e-12
0.02454369260617026,0.00013020833333333333,-2.001143974684765e-12,-1.9756708999596987e-12
0.04908738521234052,0.00026041666666666666,-1.9936283035720907e-12,-1.968528682949289e-12
0.07363107781851078,0.000390625,-1.9811254241948643e-12,-1.9566441079189053e-12
0.09817477042468103,0.0005208333333333333,-1.9636701021394844e-12,-1.940045805850762e-12
0.1227184630308513,0.0006510416666666667,-1.941310824040986e-12,-1.9187737635083813e-12
0.14726215563702155,0.00078125,-1.9141096138575924e-12,-1.8928792271049766e-12
0.1718058482431918,0.0009114583333333335,-1.8821417987235954e-12,-1.8624245788468372e-12
0.19634954084936207,0.0010416666666666667,-1.8454957259027276e-12,-1.827483186649129e-12
0.22089323345553233,0.0011718750000000002,-1.8042724326687556e-12,-1.7881392273861605e-12
0.2454369260617026,0.0013020833333333335,-1.7585852712257047e-12,-1.7444874841019206e-12
0.2699806186678728,0.0014322916666666666,-1.70855949104224e-12,-1.696633117669422e-12
0.2945243112740431,0.0015625,-1.6543317812125457e-12,-1.6446914134489478e-12
0.3190680038802134,0.0016927083333333336,-1.5960497756685733e-12,-1.5887875035555213e-12
0.3436116964863836,0.001822916666666667,-1.533871524249222e-12,-1.52905606540468e-12
0.36815538909255385,0.001953125,-1.4679649327864092e-12,-1.465640997262785e-12
0.39269908169872414,0.0020833333333333333,-1.3985071754889137e-12,-1.3986950715834945e-12
0.4172427743048944,0.002213541666666667,-1.325684082995787e-12,-1.3283795669655402e-12
0.44178646691106466,0.0023437500000000003,-1.2496895095309178e-12,-1.2548638796184577e-12
0.4663301595172349,0.0024739583333333332,-1.17072468261781e-12,-1.1783251152722802e-12
0.4908738521234052,0.002604166666666667,-1.0889975388127612e-12,-1.0989476625143205e-12
0.5154175447295755,0.0027343750000000003,-1.0047220488827247e-12,-1.016922748580917e-12
0.5399612373357456,0.002864583333333333,-9.181175357957732e-13,-9.324479786742698e-13
0.5645049299419159,0.002994791666666667,-8.294079888072441e-13,-8.45726859914199e-13
0.5890486225480862,0.003125,-7.388213768144767e-13,-7.569683110716706e-13
0.6135923151542565,0.003255208333333334,-6.465889640234928e-13,-6.663861592651772e-13
0.6381360077604268,0.003385416666666667,-5.529446308189798e-13,-5.741986248324801e-13
0.662679700366597,0.003515625,-4.581242025610163e-13,-4.806277956187023e-13
0.6872233929727672,0.003645833333333334,-3.623647888497419e-13,-3.858990919472558e-13
0.7117670855789375,0.003776041666666667,-2.6590413560339186e-13,-2.9024072356253993e-13
0.7363107781851077,0.00390625,-1.6897999209173042e-13,-1.9388313985267745e-13
0.760854470791278,0.004036458333333334,-7.182949485430875e-14,-9.705847467675206e-14
0.7853981633974483,0.004166666666666667,2.531142978196589e-14,1.286598795528478e-20
0.8099418560036186,0.004296875,1.2220864309030404e-13,9.705850037773269e-14
0.8344855486097889,0.004427083333333334,2.1863034995728998e-13,1.9388316546074688e-13
0.859029241215959,0.004557291666666667,3.1434763246015616e-13,2.9024074901600607e-13
0.8835729338221293,0.004687500000000001,4.091349601549425e-13,3.85899117184799e-13
0.9081166264282996,0.0048177083333333336,5.027706764287371e-13,4.806278205795232e-13
0.9326603190344698,0.0049479166666666664,5.950374604653401e-13,5.741986494564456e-13
0.9572040116406401,0.005078125,6.857227645612553e-13,6.663861834929663e-13
0.9817477042468103,0.005208333333333334,7.746192267059576e-13,7.569683348449164e-13
1.0062913968529805,0.005338541666666667,8.615250585049392e-13,8.457268831756292e-13
1.030835089459151,0.0054687500000000005,9.462444086775099e-13,9.324480013678465e-13
1.055378782065321,0.005598958333333333,1.0285877024989426e-12,1.0169227706519692e-12
1.0799224746714913,0.005729166666666666,1.1083719576834048e-12,1.0989476839096762e-12
1.1044661672776617,0.005859375000000001,1.1854210773133772e-12,1.178325135940397e-12
1.1290098598838318,0.005989583333333334,1.259566120519387e-12,1.254863899509544e-12
1.1535535524900022,0.0061197916666666675,1.3306455516936035e-12,1.328379586031677e-12
1.1780972450961724,0.00625,1.3985054690904542e-12,1.3986950897787492e-12
1.2026409377023426,0.006380208333333333,1.4629998137176987e-12,1.4656410145433235e-12
1.227184630308513,0.006510416666666668,1.523990559462652e-12,1.5290560817288727e-12
1.2517283229146832,0.006640625000000001,1.5813478854215123e-12,1.5887875188840413e-12
1.2762720155208536,0.006770833333333334,1.6349503314123677e-12,1.644691427744868e-12
1.3008157081270237,0.006901041666666667,1.6846849376517502e-12,1.6966331308983012e-12
1.325359400733194,0.00703125,1.7304473695610426e-12,1.74448749623189e-12
1.3499030933393643,0.007161458333333334,1.772142028645387e-12,1.788139238387998e-12
1.3744467859455345,0.007291666666666668,1.8096821503522534e-12,1.8274831964963295e-12
1.3989904785517047,0.0074218750000000005,1.8429898897724424e-12,1.8624245875156787e-12
1.423534171157875,0.007552083333333334,1.8719963959909315e-12,1.892879234574575e-12
1.4480778637640452,0.007682291666666667,1.896641875834608e-12,1.9187737697607415e-12
1.4726215563702154,0.0078125,1.916875647691613e-12,1.9400458108708217e-12
1.4971652489763858,0.007942708333333335,1.9326561860023093e-12,1.95664411169457e-12
1.521708941582556,0.008072916666666667,1.9439511569385556e-12,1.968528685471463e-12
1.5462526341887264,0.008203125,1.9507374457010272e-12,1.975670901222307e-12
1.5707963267948966,0.008333333333333333,1.9530011757726983e-12,1.978053552723773e-12
1.5953400194010667,0.008463541666666666,1.9507377203726827e-12,1.9756708999596987e-12
1.6198837120072371,0.00859375,1.9439517062575682e-12,1.968528682949289e-12
1.6444274046134073,0.008723958333333334,1.9326570099195393e-12,1.9566441079189053e-12
1.6689710972195777,0.008854166666666668,1.9168767461316834e-12,1.940045805850762e-12
1.6935147898257479,0.008984375000000001,1.8966432486939922e-12,1.9187737635083813e-12
1.718058482431918,0.009114583333333334,1.871998043135445e-12,1.8928792271049766e-12
1.7426021750380885,0.009244791666666669,1.8429918110340387e-12,1.8624245788468372e-12
