phase_rad,time_s,ac_acceleration_m_s2,second_harmonic_m_s2
0.0,0.0,-2.846174503739698e-11,-2.6917295827907102e-11
0.02454369260617026,0.00013020833333333333,-2.842146201444037e-11,-2.6884873834544084e-11
0.04908738521234052,0.00026041666666666666,-2.8300769998422063e-11,-2.6787683825276823e-11
0.07363107781851078,0.000390625,-2.8100157444678538e-11,-2.6625959939350478e-11
0.09817477042468103,0.0005208333333333333,-2.7820434318135155e-11,-2.6400091783771584e-11
0.1227184630308513,0.0006510416666666667,-2.7462725951857996e-11,-2.611062349471065e-11
0.14726215563702155,0.00078125,-2.702846456798698e-11,-2.575825242663045e-11
0.1718058482431918,0.0009114583333333335,-2.6519378576923702e-11,-2.5343827472298047e-11
0.19634954084936207,0.0010416666666666667,-2.593747979940752e-11,-2.4868347017727766e-11
0.22089323345553233,0.0011718750000000002,-2.5285048781808523e-11,-2.4332956536981842e-11
0.2454369260617026,0.0013020833333333335,-2.4564618397108817e-11,-2.3738945832623053e-11
0.2699806186678728,0.0014322916666666666,-2.3778955942246598e-11,-2.3087745928467394e-11
0.2945243112740431,0.0015625,-2.2931043956540138e-11,-2.238092562212235e-11
0.3190680038802134,0.0016927083333333336,-2.2024059995597315e-11,-2.162018770561606e-11
0.3436116964863836,0.001822916666666667,-2.1061355600465467e-11,-2.080736486322215e-11
0.36815538909255385,0.001953125,-2.0046434702875782e-11,-1.9944415256362824e-11
0.39269908169872414,0.0020833333333333333,-1.898293170442984e-11,-1.9033417806226463e-11
0.4172427743048944,0.002213541666666667,-1.7874589460830273e-11,-1.8076567185464397e-11
0.44178646691106466,0.0023437500000000003,-1.672523739205152e-11,-1.7076168531032265e-11
0.4663301595172349,0.0024739583333333332,-1.5538769926159066e-11,-1.6034631890913166e-11
0.4908738521234052,0.002604166666666667,-1.4319125468767325e-11,-1.495446641810097e-11
0.5154175447295755,0.0027343750000000003,-1.3070266072352168e-11,-1.3838274325831012e-11
0.5399612373357456,0.002864583333333333,-1.1796157960353717e-11,-1.2688744618620459e-11
0.5645049299419159,0.002994791666666667,-1.0500753040657043e-11,-1.1508646614220874e-11
0.5890486225480862,0.003125,-9.187971522165873e-12,-1.0300823272089244e-11
0.6135923151542565,0.003255208333333334,-7.861685727175791e-12,-9.068184344449592e-12
0.6381360077604268,0.003385416666666667,-6.525705171573568e-12,-7.81369936644502e-12
0.662679700366597,0.003515625,-5.183762964835527e-12,-6.540390502267454e-12
0.6872233929727672,0.003645833333333334,-3.839503562742384e-12,-5.2513252644993716e-12
0.7117670855789375,0.003776041666666667,-2.4964718878579063e-12,-3.949609124207341e-12
0.7363107781851077,0.00390625,-1.1581038163797754e-12,-2.638378029590199e-12
0.760854470791278,0.004036458333333334,1.7228198493158369e-13,-1.320790851205146e-12
0.7853981633974483,0.004166666666666667,1.491490901313347e-12,-2.1771971925005896e-17
0.8099418560036186,0.004296875,2.796457933196884e-12,1.3207473597118834e-12
0.8344855486097889,0.004427083333333334,4.084252031123859e-12,2.63833469532234e-12
0.859029241215959,0.004557291666666667,5.3520792617543814e-12,3.949566051560933e-12
0.8835729338221293,0.004687500000000001,6.597284871080966e-12,5.2512825572401924e-12
0.9081166264282996,0.0048177083333333336,7.817354316247733e-12,6.5403482632810325e-12
0.9326603190344698,0.0049479166666666664,9.009913341309505e-12,7.813657697488772e-12
0.9572040116406401,0.005078125,1.0172727174990168e-11,9.068143345907686e-12
0.9817477042468103,0.005208333333333334,1.1303698930146509e-11,1.0300783042730757e-11
1.0062913968529805,0.005338541666666667,1.2400867285342977e-11,1.1508607250961848e-11
1.030835089459151,0.0054687500000000005,1.3462403528837913e-11,1.2688706216290443e-11
1.055378782065321,0.005598958333333333,1.4486608044501619e-11,1.3838236976944582e-11
1.0799224746714913,0.005729166666666666,1.5471906317844358e-11,1.4954430212634853e-11
1.1044661672776617,0.005859375000000001,1.64168445385441e-11,1.6034596916089515e-11
1.1290098598838318,0.005989583333333334,1.732008487372774e-11,1.707613487110849e-11
1.1535535524900022,0.0061197916666666675,1.818040048384571e-11,1.8076534921530206e-11
1.1780972450961724,0.00625,1.899667035037767e-11,1.9033387016008486e-11
1.2026409377023426,0.006380208333333333,1.9767873981840207e-11,1.9944386014037397e-11
1.227184630308513,0.006510416666666668,2.04930860617135e-11,2.0807337239236606e-11
1.2517283229146832,0.006640625000000001,2.1171471098950672e-11,2.162016176651899e-11
1.2762720155208536,0.006770833333333334,2.180227813873494e-11,2.2380901430403325e-11
