phase_rad,time_s,ac_acceleration_m_s2,second_harmonic_m_s2
0.0,0.0,-1.8443360265504676e-12,-1.8224517702869793e-12
0.02454369260617026,0.00013020833333333333,-1.8420340896738116e-12,-1.820256540635414e-12
0.04908738521234052,0.00026041666666666666,-1.835134818846754e-12,-1.8136761535418151e-12
0.07363107781851078,0.000390625,-1.8236572214735614e-12,-1.802726461735065e-12
0.09817477042468103,0.0005208333333333333,-1.8076328981671537e-12,-1.7874338439818058e-12
0.1227184630308513,0.0006510416666666667,-1.7871059258009662e-12,-1.7678351415376805e-12
0.14726215563702155,0.00078125,-1.7621326948190146e-12,-1.7439775693935205e-12
0.1718058482431918,0.0009114583333333335,-1.7327817018269738e-12,-1.7159186025302975e-12
0.19634954084936207,0.0010416666666666667,-1.6991332987626333e-12,-1.68372583745686e-12
0.22089323345553233,0.0011718750000000002,-1.6612794002031044e-12,-1.6474768293640233e-12
0.2454369260617026,0.0013020833333333335,-1.6193231506133498e-12,-1.6072589052873214e-12
0.2699806186678728,0.0014322916666666666,-1.5733785535632496e-12,-1.563168953728529e-12
0.2945243112740431,0.0015625,-1.523570065149977e-12,-1.5153131912427747e-12
0.3190680038802134,0.0016927083333333336,-1.4700321540438437e-12,-1.463806906553557e-12
0.3436116964863836,0.001822916666666667,-1.4129088307359608e-12,-1.408774182812109e-12
0.36815538909255385,0.001953125,-1.3523531487031458e-12,-1.350347598670222e-12
0.39269908169872414,0.0020833333333333333,-1.2885266803122828e-12,-1.2886679088866578e-12
0.4172427743048944,0.002213541666666667,-1.2215989703729195e-12,-1.2238837052366076e-12
0.44178646691106466,0.0023437500000000003,-1.1517469703018355e-12,-1.156151058541091e-12
0.4663301595172349,0.0024739583333333332,-1.0791544558965885e-12,-1.0856331426786764e-12
0.4908738521234052,0.002604166666666667,-1.0040114317194348e-12,-1.0124998414853159e-12
0.5154175447295755,0.0027343750000000003,-9.26513525075758e-13,-9.36927339489305e-13
0.5399612373357456,0.002864583333333333,-8.46861372527322e-13,-8.590976974673225e-13
0.5645049299419159,0.002994791666666667,-7.652600018170233e-13,-7.791984138440696e-13
0.5890486225480862,0.003125,-6.819182119957152e-13,-6.974219729921459e-13
0.6135923151542565,0.003255208333333334,-5.970479544370099e-13,-6.139653815203339e-13
0.6381360077604268,0.003385416666666667,-5.108637173048359e-13,-5.290296936674234e-13
0.662679700366597,0.003515625,-4.2358191590054393e-13,-4.4281952694494e-13
0.6872233929727672,0.003645833333333334,-3.3542029116653013e-13,-3.555425691956362e-13
0.7117670855789375,0.003776041666666667,-2.4659731846181444e-13,-2.67409078255289e-13
0.7363107781851077,0.00390625,-1.573316285550246e-13,-1.7863137542315628e-13
0.760854470791278,0.004036458333333334,-6.784144260231605e-14,-8.942333396136816e-14
0.7853981633974483,0.004166666666666667,2.1655977303188116e-14,1.361444918554179e-19
0.8099418560036186,0.004296875,1.1094486060940026e-13,8.942360592236788e-14
0.8344855486097889,0.004427083333333334,1.9981144259403484e-13,1.786316464009941e-13
0.859029241215959,0.004557291666666667,2.8804445943285125e-13,2.6740934759715563e-13
0.8835729338221293,0.004687500000000001,3.754356231962557e-13,3.5554283625266343e-13
0.9081166264282996,0.0048177083333333336,4.617800761011439e-13,4.428197910737641e-13
0.9326603190344698,0.0049479166666666664,5.468768235154725e-13,5.290299542317348e-13
0.9572040116406401,0.005078125,6.305291453765956e-13,6.139656378924105e-13
0.9817477042468103,0.005208333333333334,7.125449858405862e-13,6.974222245543649e-13
1.0062913968529805,0.005338541666666667,7.927373211253186e-13,7.791986599903951e-13
1.030835089459151,0.0054687500000000005,8.709245056453331e-13,8.590979376047673e-13
1.055378782065321,0.005598958333333333,9.469305966628556e-13,9.369275730393567e-13
1.0799224746714913,0.005729166666666666,1.0205856577904457e-12,1.0125000678853311e-12
1.1044661672776617,0.005859375000000001,1.0917260417839114e-12,1.0856333613832387e-12
1.1290098598838318,0.005989583333333334,1.1601946531518877e-12,1.1561512690233216e-12
1.1535535524900022,0.0061197916666666675,1.2258411911852486e-12,1.223883906989437e-12
1.1780972450961724,0.00625,1.2885223740746632e-12,1.2886681014240447e-12
1.2026409377023426,0.006380208333333333,1.3481021448338486e-12,1.350347781528327e-12
